episode_id,ticker,detector,signal_asof,months_relative_to_episode_start,rank,percentile,score,selected,outcome
GMAT3-0143,GMAT3,VOLUME_SURGE,2023-04-28,2,22,0.36666666666666664,0.10820232862397039,false,true
GMAT3-0143,GMAT3,VOLUME_SURGE,2023-05-31,3,17,0.2833333333333333,0.1952288883215867,false,false
GNDI3-0144,GNDI3,52W_HIGH,2019-05-31,0,4,0.06666666666666667,1.0,true,true
GNDI3-0144,GNDI3,52W_HIGH,2019-06-28,1,25,0.4166666666666667,0.9440113394755493,false,true
GNDI3-0144,GNDI3,52W_HIGH,2019-07-31,2,18,0.3,0.9846857142857143,false,true
GNDI3-0144,GNDI3,52W_HIGH,2019-08-30,3,2,0.03333333333333333,1.0,true,false
GNDI3-0144,GNDI3,LOW_VOL_252,2019-05-31,0,22,0.36666666666666664,0.020785731772177886,false,true
GNDI3-0144,GNDI3,LOW_VOL_252,2019-06-28,1,23,0.38333333333333336,0.02054441439267345,false,true
GNDI3-0144,GNDI3,LOW_VOL_252,2019-07-31,2,23,0.38333333333333336,0.02011037574555213,false,true
GNDI3-0144,GNDI3,LOW_VOL_252,2019-08-30,3,24,0.4,0.02051319816141499,false,false
GNDI3-0144,GNDI3,MOMENTUM_12_1,2019-05-31,0,6,0.1,0.6723809523809523,true,true
GNDI3-0144,GNDI3,MOMENTUM_12_1,2019-06-28,1,12,0.2,0.7213675213675215,true,true
GNDI3-0144,GNDI3,MOMENTUM_12_1,2019-07-31,2,13,0.21666666666666667,0.6356997971602436,false,true
GNDI3-0144,GNDI3,MOMENTUM_12_1,2019-08-30,3,15,0.25,0.6970873786407767,false,false
GNDI3-0144,GNDI3,MOMENTUM_6_1,2019-05-31,0,9,0.15,0.3178236397748593,true,true
GNDI3-0144,GNDI3,MOMENTUM_6_1,2019-06-28,1,11,0.18333333333333332,0.35122442133512255,true,true
GNDI3-0144,GNDI3,MOMENTUM_6_1,2019-07-31,2,14,0.23333333333333334,0.16498121930078025,false,true
GNDI3-0144,GNDI3,MOMENTUM_6_1,2019-08-30,3,13,0.21666666666666667,0.2925170068027212,false,false
GNDI3-0144,GNDI3,MOMENTUM_LOW_VOL,2019-05-31,0,9,0.375,-0.020785731772177886,false,true
GNDI3-0144,GNDI3,MOMENTUM_LOW_VOL,2019-06-28,1,7,0.2916666666666667,-0.02054441439267345,false,true
GNDI3-0144,GNDI3,MOMENTUM_LOW_VOL,2019-07-31,2,9,0.375,-0.02011037574555213,false,true
GNDI3-0144,GNDI3,MOMENTUM_LOW_VOL,2019-08-30,3,9,0.375,-0.02051319816141499,false,false
GNDI3-0144,GNDI3,REVERSAL_21,2019-05-31,0,59,0.9833333333333333,0.1788154897494305,false,true
GNDI3-0144,GNDI3,REVERSAL_21,2019-06-28,1,13,0.21666666666666667,-0.00794438927507446,false,true
GNDI3-0144,GNDI3,REVERSAL_21,2019-07-31,2,40,0.6666666666666666,0.06845238095238093,false,true
GNDI3-0144,GNDI3,REVERSAL_21,2019-08-30,3,60,1.0,0.23226544622425616,false,false
GNDI3-0144,GNDI3,VOLUME_SURGE,2019-05-31,0,3,0.05,2.1050952294581746,true,true
GNDI3-0144,GNDI3,VOLUME_SURGE,2019-06-28,1,3,0.05,1.3905870966134266,true,true
GNDI3-0144,GNDI3,VOLUME_SURGE,2019-07-31,2,10,0.16666666666666666,0.5534118531275709,true,true
GNDI3-0144,GNDI3,VOLUME_SURGE,2019-08-30,3,6,0.1,1.0442647946267458,true,false
GNDI3-0145,GNDI3,52W_HIGH,2019-10-31,-3,20,0.3333333333333333,0.9643945469125902,false,false
GNDI3-0145,GNDI3,52W_HIGH,2019-11-29,-2,37,0.6166666666666667,0.9183640737770649,false,false
GNDI3-0145,GNDI3,52W_HIGH,2019-12-30,-1,7,0.11666666666666667,1.0,true,false
GNDI3-0145,GNDI3,52W_HIGH,2020-01-31,0,40,0.6666666666666666,0.9212629372461679,false,true
GNDI3-0145,GNDI3,52W_HIGH,2020-02-28,1,35,0.5833333333333334,0.810952443338137,false,true
GNDI3-0145,GNDI3,52W_HIGH,2020-03-31,2,30,0.5,0.6288484213284423,false,true
GNDI3-0145,GNDI3,52W_HIGH,2020-04-30,3,20,0.3333333333333333,0.7467575003275252,false,true
GNDI3-0145,GNDI3,LOW_VOL_252,2019-10-31,-3,30,0.5,0.020219289890912262,false,false
GNDI3-0145,GNDI3,LOW_VOL_252,2019-11-29,-2,31,0.5166666666666667,0.019617667822797343,false,false
GNDI3-0145,GNDI3,LOW_VOL_252,2019-12-30,-1,30,0.5,0.019465787305294396,false,false
GNDI3-0145,GNDI3,LOW_VOL_252,2020-01-31,0,36,0.6,0.019867611173072453,false,true
GNDI3-0145,GNDI3,LOW_VOL_252,2020-02-28,1,37,0.6166666666666667,0.020611245333898857,false,true
GNDI3-0145,GNDI3,LOW_VOL_252,2020-03-31,2,39,0.65,0.03344939043377614,false,true
GNDI3-0145,GNDI3,LOW_VOL_252,2020-04-30,3,46,0.7666666666666667,0.03796205597192868,false,true
GNDI3-0145,GNDI3,MOMENTUM_12_1,2019-10-31,-3,3,0.05,1.23,true,false
GNDI3-0145,GNDI3,MOMENTUM_12_1,2019-11-29,-2,2,0.03333333333333333,1.2626641651031894,true,false
GNDI3-0145,GNDI3,MOMENTUM_12_1,2019-12-30,-1,4,0.06666666666666667,0.9792016101979202,true,false
GNDI3-0145,GNDI3,MOMENTUM_12_1,2020-01-31,0,4,0.06666666666666667,0.9719734180872581,true,true
GNDI3-0145,GNDI3,MOMENTUM_12_1,2020-02-28,1,9,0.15,1.0732522796352582,true,true
GNDI3-0145,GNDI3,MOMENTUM_12_1,2020-03-31,2,5,0.08333333333333333,0.9306870229007633,true,true
GNDI3-0145,GNDI3,MOMENTUM_12_1,2020-04-30,3,6,0.1,0.3636103970294202,true,true
GNDI3-0145,GNDI3,MOMENTUM_6_1,2019-10-31,-3,5,0.08333333333333333,0.51614730878187,true,false
GNDI3-0145,GNDI3,MOMENTUM_6_1,2019-11-29,-2,9,0.15,0.4565217391304348,true,false
GNDI3-0145,GNDI3,MOMENTUM_6_1,2019-12-30,-1,6,0.1,0.4764764764764764,true,false
GNDI3-0145,GNDI3,MOMENTUM_6_1,2020-01-31,0,3,0.05,0.5842618384401115,true,true
GNDI3-0145,GNDI3,MOMENTUM_6_1,2020-02-28,1,19,0.31666666666666665,0.3661125575806128,false,true
GNDI3-0145,GNDI3,MOMENTUM_6_1,2020-03-31,2,18,0.3,0.1964049195837274,false,true
GNDI3-0145,GNDI3,MOMENTUM_6_1,2020-04-30,3,27,0.45,-0.21221122112211221,false,true
GNDI3-0145,GNDI3,MOMENTUM_LOW_VOL,2019-10-31,-3,9,0.375,-0.020219289890912262,false,false
GNDI3-0145,GNDI3,MOMENTUM_LOW_VOL,2019-11-29,-2,9,0.375,-0.019617667822797343,false,false
GNDI3-0145,GNDI3,MOMENTUM_LOW_VOL,2019-12-30,-1,8,0.3333333333333333,-0.019465787305294396,false,false
GNDI3-0145,GNDI3,MOMENTUM_LOW_VOL,2020-01-31,0,11,0.4583333333333333,-0.019867611173072453,false,true
GNDI3-0145,GNDI3,MOMENTUM_LOW_VOL,2020-02-28,1,10,0.4166666666666667,-0.020611245333898857,false,true
GNDI3-0145,GNDI3,MOMENTUM_LOW_VOL,2020-03-31,2,13,0.5416666666666666,-0.03344939043377614,false,true
GNDI3-0145,GNDI3,MOMENTUM_LOW_VOL,2020-04-30,3,19,0.7916666666666666,-0.03796205597192868,false,true
GNDI3-0145,GNDI3,REVERSAL_21,2019-10-31,-3,59,0.9833333333333333,0.12350523168908811,false,false
GNDI3-0145,GNDI3,REVERSAL_21,2019-11-29,-2,4,0.06666666666666667,-0.0504145936981758,true,false
GNDI3-0145,GNDI3,REVERSAL_21,2019-12-30,-1,53,0.8833333333333333,0.17186440677966108,false,false
GNDI3-0145,GNDI3,REVERSAL_21,2020-01-31,0,34,0.5666666666666667,0.030329670329670266,false,true
GNDI3-0145,GNDI3,REVERSAL_21,2020-02-28,1,35,0.5833333333333334,-0.09250842984899565,false,true
GNDI3-0145,GNDI3,REVERSAL_21,2020-03-31,2,35,0.5833333333333334,-0.24086667721018495,false,true
GNDI3-0145,GNDI3,REVERSAL_21,2020-04-30,3,43,0.7166666666666667,0.19396732299958108,false,true
GNDI3-0145,GNDI3,VOLUME_SURGE,2019-10-31,-3,6,0.1,0.517995820350132,true,false
GNDI3-0145,GNDI3,VOLUME_SURGE,2019-11-29,-2,11,0.18333333333333332,0.4059752706533619,true,false
GNDI3-0145,GNDI3,VOLUME_SURGE,2019-12-30,-1,4,0.06666666666666667,0.982436098615586,true,false
GNDI3-0145,GNDI3,VOLUME_SURGE,2020-01-31,0,12,0.2,0.7329853965187512,true,true
GNDI3-0145,GNDI3,VOLUME_SURGE,2020-02-28,1,29,0.48333333333333334,0.3018647733508206,false,true
GNDI3-0145,GNDI3,VOLUME_SURGE,2020-03-31,2,23,0.38333333333333336,0.8109673829925588,false,true
GNDI3-0145,GNDI3,VOLUME_SURGE,2020-04-30,3,40,0.6666666666666666,0.07238521676481091,false,true
GOAU4-0146,GOAU4,52W_HIGH,2017-01-31,-1,34,0.5666666666666667,0.8678343949044586,false,false
GOAU4-0146,GOAU4,52W_HIGH,2017-02-24,0,33,0.55,0.9092356687898089,false,true
GOAU4-0146,GOAU4,52W_HIGH,2017-03-31,1,51,0.85,0.7661538461538462,false,true
GOAU4-0146,GOAU4,52W_HIGH,2017-04-28,2,55,0.9166666666666666,0.6753846153846154,false,true
GOAU4-0146,GOAU4,52W_HIGH,2017-05-31,3,52,0.8666666666666667,0.6984615384615385,false,true
GOAU4-0146,GOAU4,LOW_VOL_252,2017-01-31,-1,59,0.9833333333333333,0.04864502582016551,false,false
GOAU4-0146,GOAU4,LOW_VOL_252,2017-02-24,0,59,0.9833333333333333,0.04602534764518834,false,true
GOAU4-0146,GOAU4,LOW_VOL_252,2017-03-31,1,59,0.9833333333333333,0.03981170465813981,false,true
GOAU4-0146,GOAU4,LOW_VOL_252,2017-04-28,2,58,0.9666666666666667,0.03669505130910026,false,true
GOAU4-0146,GOAU4,LOW_VOL_252,2017-05-31,3,58,0.9666666666666667,0.038456035768634725,false,true
GOAU4-0146,GOAU4,MOMENTUM_12_1,2017-01-31,-1,1,0.016666666666666666,3.8181818181818175,true,false
GOAU4-0146,GOAU4,MOMENTUM_12_1,2017-02-24,0,2,0.03333333333333333,3.4031007751937983,true,true
GOAU4-0146,GOAU4,MOMENTUM_12_1,2017-03-31,1,6,0.1,1.683035714285714,true,true
GOAU4-0146,GOAU4,MOMENTUM_12_1,2017-04-28,2,8,0.13333333333333333,0.8571428571428572,true,true
GOAU4-0146,GOAU4,MOMENTUM_12_1,2017-05-31,3,6,0.1,1.2439024390243905,true,true
GOAU4-0146,GOAU4,MOMENTUM_6_1,2017-01-31,-1,2,0.03333333333333333,0.747252747252747,true,false
GOAU4-0146,GOAU4,MOMENTUM_6_1,2017-02-24,0,5,0.08333333333333333,0.4677002583979326,true,true
GOAU4-0146,GOAU4,MOMENTUM_6_1,2017-03-31,1,4,0.06666666666666667,0.6977401129943501,true,true
GOAU4-0146,GOAU4,MOMENTUM_6_1,2017-04-28,2,15,0.25,0.14446952595936802,false,true
GOAU4-0146,GOAU4,MOMENTUM_6_1,2017-05-31,3,56,0.9333333333333333,-0.2136752136752137,false,true
GOAU4-0146,GOAU4,MOMENTUM_LOW_VOL,2017-01-31,-1,23,0.9583333333333334,-0.04864502582016551,false,false
GOAU4-0146,GOAU4,MOMENTUM_LOW_VOL,2017-02-24,0,23,0.9583333333333334,-0.04602534764518834,false,true
GOAU4-0146,GOAU4,MOMENTUM_LOW_VOL,2017-03-31,1,23,0.9583333333333334,-0.03981170465813981,false,true
GOAU4-0146,GOAU4,MOMENTUM_LOW_VOL,2017-04-28,2,23,0.9583333333333334,-0.03669505130910026,false,true
GOAU4-0146,GOAU4,MOMENTUM_LOW_VOL,2017-05-31,3,23,0.9583333333333334,-0.038456035768634725,false,true
GOAU4-0146,GOAU4,REVERSAL_21,2017-01-31,-1,50,0.8333333333333334,0.1425576519916143,false,false
GOAU4-0146,GOAU4,REVERSAL_21,2017-02-24,0,26,0.43333333333333335,0.005281690140845008,false,true
GOAU4-0146,GOAU4,REVERSAL_21,2017-03-31,1,7,0.11666666666666667,-0.17138103161397655,true,true
GOAU4-0146,GOAU4,REVERSAL_21,2017-04-28,2,6,0.1,-0.13412228796844194,true,true
GOAU4-0146,GOAU4,REVERSAL_21,2017-05-31,3,29,0.48333333333333334,-0.01304347826086949,false,true
GOAU4-0146,GOAU4,VOLUME_SURGE,2017-01-31,-1,9,0.15,0.2399260179435625,true,false
GOAU4-0146,GOAU4,VOLUME_SURGE,2017-02-24,0,28,0.4666666666666667,0.05339982183657033,false,true
GOAU4-0146,GOAU4,VOLUME_SURGE,2017-03-31,1,23,0.38333333333333336,0.1909149115846991,false,true
GOAU4-0146,GOAU4,VOLUME_SURGE,2017-04-28,2,60,1.0,-0.3063077054159037,false,true
GOAU4-0146,GOAU4,VOLUME_SURGE,2017-05-31,3,56,0.9333333333333333,-0.04362182644571322,false,true
GOAU4-0147,GOAU4,52W_HIGH,2017-04-28,-3,55,0.9166666666666666,0.6753846153846154,false,true
GOAU4-0147,GOAU4,52W_HIGH,2017-05-31,-2,52,0.8666666666666667,0.6984615384615385,false,true
GOAU4-0147,GOAU4,52W_HIGH,2017-06-30,-1,44,0.7333333333333333,0.7584615384615384,false,false
GOAU4-0147,GOAU4,52W_HIGH,2017-07-31,0,47,0.7833333333333333,0.7984615384615386,false,true
GOAU4-0147,GOAU4,52W_HIGH,2017-08-31,1,39,0.65,0.8815384615384616,false,true
GOAU4-0147,GOAU4,52W_HIGH,2017-09-29,2,48,0.8,0.7876923076923077,false,true
GOAU4-0147,GOAU4,52W_HIGH,2017-10-31,3,51,0.85,0.803076923076923,false,true
GOAU4-0147,GOAU4,LOW_VOL_252,2017-04-28,-3,58,0.9666666666666667,0.03669505130910026,false,true
GOAU4-0147,GOAU4,LOW_VOL_252,2017-05-31,-2,58,0.9666666666666667,0.038456035768634725,false,true
GOAU4-0147,GOAU4,LOW_VOL_252,2017-06-30,-1,60,1.0,0.03704116583517537,false,false
GOAU4-0147,GOAU4,LOW_VOL_252,2017-07-31,0,60,1.0,0.03658857599277305,false,true
GOAU4-0147,GOAU4,LOW_VOL_252,2017-08-31,1,60,1.0,0.034764116040163544,false,true
GOAU4-0147,GOAU4,LOW_VOL_252,2017-09-29,2,60,1.0,0.03397633206292479,false,true
GOAU4-0147,GOAU4,LOW_VOL_252,2017-10-31,3,59,0.9833333333333333,0.03381414308277027,false,true
GOAU4-0147,GOAU4,MOMENTUM_12_1,2017-04-28,-3,8,0.13333333333333333,0.8571428571428572,true,true
GOAU4-0147,GOAU4,MOMENTUM_12_1,2017-05-31,-2,6,0.1,1.2439024390243905,true,true
GOAU4-0147,GOAU4,MOMENTUM_12_1,2017-06-30,-1,3,0.05,1.2146341463414636,true,false
GOAU4-0147,GOAU4,MOMENTUM_12_1,2017-07-31,0,3,0.05,0.8816793893129768,true,true
GOAU4-0147,GOAU4,MOMENTUM_12_1,2017-08-31,1,9,0.15,0.4309392265193368,true,true
GOAU4-0147,GOAU4,MOMENTUM_12_1,2017-09-29,2,8,0.13333333333333333,0.5454545454545456,true,true
GOAU4-0147,GOAU4,MOMENTUM_12_1,2017-10-31,3,35,0.5833333333333334,0.11790393013100431,false,true
GOAU4-0147,GOAU4,MOMENTUM_6_1,2017-04-28,-3,15,0.25,0.14446952595936802,false,true
GOAU4-0147,GOAU4,MOMENTUM_6_1,2017-05-31,-2,56,0.9333333333333333,-0.2136752136752137,false,true
GOAU4-0147,GOAU4,MOMENTUM_6_1,2017-06-30,-1,50,0.8333333333333334,0.0,false,false
GOAU4-0147,GOAU4,MOMENTUM_6_1,2017-07-31,0,46,0.7666666666666667,-0.13204225352112675,false,true
GOAU4-0147,GOAU4,MOMENTUM_6_1,2017-08-31,1,52,0.8666666666666667,-0.13810316139767054,false,true
GOAU4-0147,GOAU4,MOMENTUM_6_1,2017-09-29,2,24,0.4,0.095703125,false,true
GOAU4-0147,GOAU4,MOMENTUM_6_1,2017-10-31,3,30,0.5,0.08936170212765959,false,true
GOAU4-0147,GOAU4,MOMENTUM_LOW_VOL,2017-04-28,-3,23,0.9583333333333334,-0.03669505130910026,false,true
GOAU4-0147,GOAU4,MOMENTUM_LOW_VOL,2017-05-31,-2,23,0.9583333333333334,-0.038456035768634725,false,true
GOAU4-0147,GOAU4,MOMENTUM_LOW_VOL,2017-06-30,-1,24,1.0,-0.03704116583517537,false,false
GOAU4-0147,GOAU4,MOMENTUM_LOW_VOL,2017-07-31,0,24,1.0,-0.03658857599277305,false,true
GOAU4-0147,GOAU4,MOMENTUM_LOW_VOL,2017-08-31,1,24,1.0,-0.034764116040163544,false,true
GOAU4-0147,GOAU4,MOMENTUM_LOW_VOL,2017-09-29,2,24,1.0,-0.03397633206292479,false,true
GOAU4-0147,GOAU4,MOMENTUM_LOW_VOL,2017-10-31,3,,,,false,true
GOAU4-0147,GOAU4,REVERSAL_21,2017-04-28,-3,6,0.1,-0.13412228796844194,true,true
GOAU4-0147,GOAU4,REVERSAL_21,2017-05-31,-2,29,0.48333333333333334,-0.01304347826086949,false,true
GOAU4-0147,GOAU4,REVERSAL_21,2017-06-30,-1,58,0.9666666666666667,0.08590308370044042,false,false
GOAU4-0147,GOAU4,REVERSAL_21,2017-07-31,0,30,0.5,0.05273833671399619,false,true
GOAU4-0147,GOAU4,REVERSAL_21,2017-08-31,1,47,0.7833333333333333,0.1061776061776063,false,true
GOAU4-0147,GOAU4,REVERSAL_21,2017-09-29,2,3,0.05,-0.08734402852049916,true,true
GOAU4-0147,GOAU4,REVERSAL_21,2017-10-31,3,36,0.6,0.01953125,false,true
GOAU4-0147,GOAU4,VOLUME_SURGE,2017-04-28,-3,60,1.0,-0.3063077054159037,false,true
GOAU4-0147,GOAU4,VOLUME_SURGE,2017-05-31,-2,56,0.9333333333333333,-0.04362182644571322,false,true
GOAU4-0147,GOAU4,VOLUME_SURGE,2017-06-30,-1,60,1.0,-0.46621078262583715,false,false
GOAU4-0147,GOAU4,VOLUME_SURGE,2017-07-31,0,52,0.8666666666666667,-0.340096052762085,false,true
GOAU4-0147,GOAU4,VOLUME_SURGE,2017-08-31,1,53,0.8833333333333333,-0.21928312118662419,false,true
GOAU4-0147,GOAU4,VOLUME_SURGE,2017-09-29,2,26,0.43333333333333335,0.19699007615172115,false,true
GOAU4-0147,GOAU4,VOLUME_SURGE,2017-10-31,3,39,0.65,-0.002012142440005804,false,true
GOAU4-0148,GOAU4,52W_HIGH,2018-09-28,-3,7,0.11666666666666667,0.9638554216867469,true,false
GOAU4-0148,GOAU4,52W_HIGH,2018-10-31,-2,18,0.3,0.9228915662650602,false,false
GOAU4-0148,GOAU4,52W_HIGH,2018-11-30,-1,34,0.5666666666666667,0.849462365591398,false,false
GOAU4-0148,GOAU4,52W_HIGH,2018-12-28,0,32,0.5333333333333333,0.8052568697729989,false,true
GOAU4-0148,GOAU4,52W_HIGH,2019-01-31,1,34,0.5666666666666667,0.913978494623656,false,false
GOAU4-0148,GOAU4,52W_HIGH,2019-02-28,2,39,0.65,0.879330943847073,false,false
GOAU4-0148,GOAU4,52W_HIGH,2019-03-29,3,36,0.6,0.8422939068100359,false,false
GOAU4-0148,GOAU4,LOW_VOL_252,2018-09-28,-3,50,0.8333333333333334,0.026018300951795224,false,false
GOAU4-0148,GOAU4,LOW_VOL_252,2018-10-31,-2,45,0.75,0.025635113583170985,false,false
GOAU4-0148,GOAU4,LOW_VOL_252,2018-11-30,-1,43,0.7166666666666667,0.025046131583026605,false,false
GOAU4-0148,GOAU4,LOW_VOL_252,2018-12-28,0,42,0.7,0.024907002794936527,false,true
GOAU4-0148,GOAU4,LOW_VOL_252,2019-01-31,1,37,0.6166666666666667,0.024773154314491244,false,false
GOAU4-0148,GOAU4,LOW_VOL_252,2019-02-28,2,37,0.6166666666666667,0.023806061892559648,false,false
GOAU4-0148,GOAU4,LOW_VOL_252,2019-03-29,3,36,0.6,0.023872331949338684,false,false
GOAU4-0148,GOAU4,MOMENTUM_12_1,2018-09-28,-3,7,0.11666666666666667,0.4079173838209984,true,false
GOAU4-0148,GOAU4,MOMENTUM_12_1,2018-10-31,-2,9,0.15,0.42500000000000027,true,false
GOAU4-0148,GOAU4,MOMENTUM_12_1,2018-11-30,-1,8,0.13333333333333333,0.5743801652892562,true,false
GOAU4-0148,GOAU4,MOMENTUM_12_1,2018-12-28,0,24,0.4,0.19720767888307145,false,true
GOAU4-0148,GOAU4,MOMENTUM_12_1,2019-01-31,1,35,0.5833333333333334,-0.011730205278592365,false,false
GOAU4-0148,GOAU4,MOMENTUM_12_1,2019-02-28,2,41,0.6833333333333333,-0.035386631716906924,false,false
GOAU4-0148,GOAU4,MOMENTUM_12_1,2019-03-29,3,41,0.6833333333333333,0.013947001394700065,false,false
GOAU4-0148,GOAU4,MOMENTUM_6_1,2018-09-28,-3,7,0.11666666666666667,0.18722786647314948,true,false
GOAU4-0148,GOAU4,MOMENTUM_6_1,2018-10-31,-2,14,0.23333333333333334,0.020460358056265893,false,false
GOAU4-0148,GOAU4,MOMENTUM_6_1,2018-11-30,-1,21,0.35,0.14586466165413525,false,false
GOAU4-0148,GOAU4,MOMENTUM_6_1,2018-12-28,0,40,0.6666666666666666,0.0735524256651019,false,true
GOAU4-0148,GOAU4,MOMENTUM_6_1,2019-01-31,1,51,0.85,-0.1468354430379747,false,false
GOAU4-0148,GOAU4,MOMENTUM_6_1,2019-02-28,2,50,0.8333333333333334,-0.04909560723514206,false,false
GOAU4-0148,GOAU4,MOMENTUM_6_1,2019-03-29,3,52,0.8666666666666667,-0.07858048162230669,false,false
GOAU4-0148,GOAU4,MOMENTUM_LOW_VOL,2018-09-28,-3,20,0.8333333333333334,-0.026018300951795224,false,false
GOAU4-0148,GOAU4,MOMENTUM_LOW_VOL,2018-10-31,-2,19,0.7916666666666666,-0.025635113583170985,false,false
GOAU4-0148,GOAU4,MOMENTUM_LOW_VOL,2018-11-30,-1,15,0.625,-0.025046131583026605,false,false
GOAU4-0148,GOAU4,MOMENTUM_LOW_VOL,2018-12-28,0,13,0.5416666666666666,-0.024907002794936527,false,true
GOAU4-0148,GOAU4,MOMENTUM_LOW_VOL,2019-01-31,1,,,,false,false
GOAU4-0148,GOAU4,MOMENTUM_LOW_VOL,2019-02-28,2,,,,false,false
GOAU4-0148,GOAU4,MOMENTUM_LOW_VOL,2019-03-29,3,,,,false,false
GOAU4-0148,GOAU4,REVERSAL_21,2018-09-28,-3,22,0.36666666666666664,-0.022004889975550057,false,false
GOAU4-0148,GOAU4,REVERSAL_21,2018-10-31,-2,16,0.26666666666666666,-0.040100250626566414,false,false
GOAU4-0148,GOAU4,REVERSAL_21,2018-11-30,-1,5,0.08333333333333333,-0.06692913385826771,true,false
GOAU4-0148,GOAU4,REVERSAL_21,2018-12-28,0,18,0.3,-0.017492711370262426,false,true
GOAU4-0148,GOAU4,REVERSAL_21,2019-01-31,1,34,0.5666666666666667,0.13501483679525217,false,false
GOAU4-0148,GOAU4,REVERSAL_21,2019-02-28,2,35,0.5833333333333334,0.0,false,false
GOAU4-0148,GOAU4,REVERSAL_21,2019-03-29,3,39,0.65,-0.030261348005502064,false,false
GOAU4-0148,GOAU4,VOLUME_SURGE,2018-09-28,-3,42,0.7,-0.25652122890570994,false,false
GOAU4-0148,GOAU4,VOLUME_SURGE,2018-10-31,-2,52,0.8666666666666667,-0.04781890522952548,false,false
GOAU4-0148,GOAU4,VOLUME_SURGE,2018-11-30,-1,36,0.6,0.18071057991847295,false,false
GOAU4-0148,GOAU4,VOLUME_SURGE,2018-12-28,0,53,0.8833333333333333,-0.07918881070159856,false,true
GOAU4-0148,GOAU4,VOLUME_SURGE,2019-01-31,1,59,0.9833333333333333,-0.1615230657685267,false,false
GOAU4-0148,GOAU4,VOLUME_SURGE,2019-02-28,2,59,0.9833333333333333,-0.20810140809035027,false,false
GOAU4-0148,GOAU4,VOLUME_SURGE,2019-03-29,3,58,0.9666666666666667,-0.22834897509458219,false,false
GOAU4-0149,GOAU4,52W_HIGH,2019-05-31,-3,51,0.85,0.7825567502986859,false,false
GOAU4-0149,GOAU4,52W_HIGH,2019-06-28,-2,48,0.8,0.8482676224611709,false,false
GOAU4-0149,GOAU4,52W_HIGH,2019-07-31,-1,51,0.85,0.8148148148148149,false,false
GOAU4-0149,GOAU4,52W_HIGH,2019-08-30,0,53,0.8833333333333333,0.7252090800477898,false,true
GOAU4-0149,GOAU4,52W_HIGH,2019-09-30,1,55,0.9166666666666666,0.7455197132616488,false,true
GOAU4-0149,GOAU4,52W_HIGH,2019-10-31,2,55,0.9166666666666666,0.7646356033452809,false,true
GOAU4-0149,GOAU4,52W_HIGH,2019-11-29,3,13,0.21666666666666667,0.9875,false,true
GOAU4-0149,GOAU4,LOW_VOL_252,2019-05-31,-3,33,0.55,0.02295547884982387,false,false
GOAU4-0149,GOAU4,LOW_VOL_252,2019-06-28,-2,33,0.55,0.022198640595806726,false,false
GOAU4-0149,GOAU4,LOW_VOL_252,2019-07-31,-1,26,0.43333333333333335,0.020790225519267215,false,false
GOAU4-0149,GOAU4,LOW_VOL_252,2019-08-30,0,28,0.4666666666666667,0.021024895695233255,false,true
GOAU4-0149,GOAU4,LOW_VOL_252,2019-09-30,1,24,0.4,0.020309375419257713,false,true
GOAU4-0149,GOAU4,LOW_VOL_252,2019-10-31,2,31,0.5166666666666667,0.02024520930533912,false,true
GOAU4-0149,GOAU4,LOW_VOL_252,2019-11-29,3,35,0.5833333333333334,0.02015284328879149,false,true
GOAU4-0149,GOAU4,MOMENTUM_12_1,2019-05-31,-3,55,0.9166666666666666,-0.13375796178343946,false,false
GOAU4-0149,GOAU4,MOMENTUM_12_1,2019-06-28,-2,46,0.7666666666666667,0.07154471544715446,false,false
GOAU4-0149,GOAU4,MOMENTUM_12_1,2019-07-31,-1,49,0.8166666666666667,-0.039787798408488007,false,false
GOAU4-0149,GOAU4,MOMENTUM_12_1,2019-08-30,0,55,0.9166666666666666,-0.13748378728923472,false,true
GOAU4-0149,GOAU4,MOMENTUM_12_1,2019-09-30,1,54,0.9,-0.22576530612244894,false,true
GOAU4-0149,GOAU4,MOMENTUM_12_1,2019-10-31,2,58,0.9666666666666667,-0.19300518134715017,false,true
GOAU4-0149,GOAU4,MOMENTUM_12_1,2019-11-29,3,58,0.9666666666666667,-0.1578231292517006,false,true
GOAU4-0149,GOAU4,MOMENTUM_6_1,2019-05-31,-3,53,0.8833333333333333,-0.07482993197278909,false,false
GOAU4-0149,GOAU4,MOMENTUM_6_1,2019-06-28,-2,51,0.85,-0.0652482269503546,false,false
GOAU4-0149,GOAU4,MOMENTUM_6_1,2019-07-31,-1,41,0.6833333333333333,-0.039787798408488007,false,false
GOAU4-0149,GOAU4,MOMENTUM_6_1,2019-08-30,0,51,0.85,-0.09028727770177825,false,true
GOAU4-0149,GOAU4,MOMENTUM_6_1,2019-09-30,1,55,0.9166666666666666,-0.14627285513361465,false,true
GOAU4-0149,GOAU4,MOMENTUM_6_1,2019-10-31,2,56,0.9333333333333333,-0.08918128654970747,false,true
GOAU4-0149,GOAU4,MOMENTUM_6_1,2019-11-29,3,54,0.9,-0.05496183206106864,false,true
GOAU4-0149,GOAU4,MOMENTUM_LOW_VOL,2019-05-31,-3,,,,false,false
GOAU4-0149,GOAU4,MOMENTUM_LOW_VOL,2019-06-28,-2,,,,false,false
GOAU4-0149,GOAU4,MOMENTUM_LOW_VOL,2019-07-31,-1,,,,false,false
